id,text_comments,text_only,comments_only,label,count
681824512120324096,"when she heard about south korean ""comfort women,"" photographed some survivors URL URL
[SEP]","when she heard about south korean ""comfort women,"" photographed some survivors URL URL
[SEP]",,non-rumor,0
620835698514464768,"translucent butterfly - beautiful! URL
[SEP]","translucent butterfly - beautiful! URL
[SEP]",,false,0
626898253900943360,"everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL
[SEP]","everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL
[SEP]",,false,0
618804516578680832,"family: last act as governor stole justice from dead son. URL URL
[SEP]","family: last act as governor stole justice from dead son. URL URL
[SEP]",,false,0
672632899921833984,"why have there been more mass shootings under obama than the 4 previous presidents combined? URL URL
[SEP]","why have there been more mass shootings under obama than the 4 previous presidents combined? URL URL
[SEP]",,false,0
553588178687655936,"reports: #charliehebdo suspects killed URL
[SEP]","reports: #charliehebdo suspects killed URL
[SEP]",,true,0
594687353937100801,"the kissing islands, greenland. URL
[SEP]","the kissing islands, greenland. URL
[SEP]",,false,0
613016993692798977,"police chief says dylann roof was taken to burger king shortly after arrest URL
[SEP]","police chief says dylann roof was taken to burger king shortly after arrest URL
[SEP]",,false,0
663385747177775105,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.
[SEP]","steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.
[SEP]",,false,0
766715993385267201,"russian olympic officials concerned after learning team’s clean urine reservoir almost empty URL URL
[SEP]","russian olympic officials concerned after learning team’s clean urine reservoir almost empty URL URL
[SEP]",,non-rumor,0
693141729529184256,"it's 2016. women should earn the same pay as men for doing the same work. URL #equalpay URL
[SEP]","it's 2016. women should earn the same pay as men for doing the same work. URL #equalpay URL
[SEP]",,non-rumor,0
524966904885428226,"breaking update: canadian soldier injured at parliament hill shooting dies URL #ottawa
[SEP]","breaking update: canadian soldier injured at parliament hill shooting dies URL #ottawa
[SEP]",,true,0
613393657161510913,"cops bought burger king for dylann roof following his arrest URL URL
[SEP]","cops bought burger king for dylann roof following his arrest URL URL
[SEP]",,false,0
544374511194632192,"update: total of 5 people have been able to get out of sydney cafe during hostage situation: URL URL
[SEP]","update: total of 5 people have been able to get out of sydney cafe during hostage situation: URL URL
[SEP]",,true,0
706665777332621314,".@berniesanders: in 2016, ""we will end institutional racism and reform a broken criminal justice system.” #demdebate
[SEP]",".@berniesanders: in 2016, ""we will end institutional racism and reform a broken criminal justice system.” #demdebate
[SEP]",,unverified,0
693827886021767169,"""our high school graduation rate is at an all-time high."" —@potus URL URL
[SEP]","""our high school graduation rate is at an all-time high."" —@potus URL URL
[SEP]",,non-rumor,0
604354747357859842,"florida couple arrested for selling fake real estate on the moon #wtf15 👉🏿👉 URL URL
[SEP]","florida couple arrested for selling fake real estate on the moon #wtf15 👉🏿👉 URL URL
[SEP]",,false,0
767709416879644672,"""i hate writing; i love having written."" dorothy parker was born on this day in 1893: URL
[SEP]","""i hate writing; i love having written."" dorothy parker was born on this day in 1893: URL
[SEP]",,non-rumor,0
693146363685642240,"watch one direction's original #xfactoruk auditions from 2010, where it all began URL URL
[SEP]","watch one direction's original #xfactoruk auditions from 2010, where it all began URL URL
[SEP]",,non-rumor,0
652783670370115585,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.
[SEP]","steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.
[SEP]",,false,0
674187250792558592,"donald trump v adolf hitler URL
[SEP]","donald trump v adolf hitler URL
[SEP]",,false,0
726043971911213057,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL
[SEP]","target boycott crosses 1 million signers, stock sinks by $1.5 billion URL
[SEP]",,unverified,0
524935485370929152,"shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier. also reports of shooting at war memorial/1
[SEP]","shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier. also reports of shooting at war memorial/1
[SEP]",,true,0
730939370765754368,"ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL
[SEP]","ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL
[SEP]",,unverified,0
723365789378584578,"landmarks around world turn purple, in honor of #prince. #princerip #purplerain URL
[SEP]","landmarks around world turn purple, in honor of #prince. #princerip #purplerain URL
[SEP]",,unverified,0
674244561519161344,"""you're increasingly compared to hitler. does that bother you?"" trump: ""no."" URL
[SEP]","""you're increasingly compared to hitler. does that bother you?"" trump: ""no."" URL
[SEP]",,false,0
553535829017370625,"#breaking - at least five hostages in paris kosher supermarket: (afp) URL #vincennes URL
[SEP]","#breaking - at least five hostages in paris kosher supermarket: (afp) URL #vincennes URL
[SEP]",,true,0
731093044460683264,"target ceo responds to nationwide boycott of the store over transgender bathroom policy URL URL
[SEP]","target ceo responds to nationwide boycott of the store over transgender bathroom policy URL URL
[SEP]",,unverified,0
693086218276474880,"oh, i'm so ready to watch #pillowtalk on mtv tonight at 8:15p. URL URL
[SEP]","oh, i'm so ready to watch #pillowtalk on mtv tonight at 8:15p. URL URL
[SEP]",,non-rumor,0
692150118921957376,"jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL
[SEP]","jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL
[SEP]",,non-rumor,0
656830586577883136,"happy #backtothefuture day! how did 'back to the future: part ii' score on 2015 predictions? URL URL
[SEP]","happy #backtothefuture day! how did 'back to the future: part ii' score on 2015 predictions? URL URL
[SEP]",,false,0
553543369604210689,"an 11-month old baby is among the hostages at the kosher supermarket in paris. unbearably sad. URL
[SEP]","an 11-month old baby is among the hostages at the kosher supermarket in paris. unbearably sad. URL
[SEP]",,true,0
767814876433571840,"rudy giuliani rips for dragging colin powell into email scandal: ""she lies every day."" URL
[SEP]","rudy giuliani rips for dragging colin powell into email scandal: ""she lies every day."" URL
[SEP]",,non-rumor,0
649985459389661184,"an openly gay man said that he and his partner met with pope francis a day before kim davis did URL
[SEP]","an openly gay man said that he and his partner met with pope francis a day before kim davis did URL
[SEP]",,true,0
553531413459660800,"update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday
[SEP]","update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday
[SEP]",,true,0
693840291992838147,"isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus. URL
[SEP]","isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus. URL
[SEP]",,non-rumor,0
663925546812837888,"solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first.
[SEP]","solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first.
[SEP]",,false,0
614604054552018944,"the is rainbow-colored tonight in celebration of scotus same-sex marriage ruling. URL URL
[SEP]","the is rainbow-colored tonight in celebration of scotus same-sex marriage ruling. URL URL
[SEP]",,true,0
637382230394822656,"ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL
[SEP]","ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL
[SEP]",,false,0
661222523275636736,"anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL
[SEP]","anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL
[SEP]",,false,0
714531423273746432,"an open letter to from his top strategist-turned-defector: URL URL
[SEP]","an open letter to from his top strategist-turned-defector: URL URL
[SEP]",,unverified,0
675043569367982081,"‘el chapo’ threatens #isis: ‘my men will destroy you’ - URL URL
[SEP]","‘el chapo’ threatens #isis: ‘my men will destroy you’ - URL URL
[SEP]",,false,0
544314234541469696,"uber intros surge pricing in downtown sydney during hostage siege URL URL
[SEP]","uber intros surge pricing in downtown sydney during hostage siege URL URL
[SEP]",,true,0
651809229842608128,"avoid 5p bag charge using these from enter here to #win a set with URL URL
[SEP]","avoid 5p bag charge using these from enter here to #win a set with URL URL
[SEP]",,unverified,0
693140340367187969,"chiefs te travis kelce will have his own reality tv dating show: URL URL
[SEP]","chiefs te travis kelce will have his own reality tv dating show: URL URL
[SEP]",,non-rumor,0
553534838880608256,"#breaking gunman in policewoman killing suspected in new paris hostage-taking: source
[SEP]","#breaking gunman in policewoman killing suspected in new paris hostage-taking: source
[SEP]",,true,0
633961125126668288,"a new cnn/orc poll finds ahead of by just 6 points URL URL
[SEP]","a new cnn/orc poll finds ahead of by just 6 points URL URL
[SEP]",,false,0
544512108885725184,"paramedics are currently carrying out a number of hostages in #martinpl. #sydneysiege #9news
[SEP]","paramedics are currently carrying out a number of hostages in #martinpl. #sydneysiege #9news
[SEP]",,true,0
552805488631758849,"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. URL
[SEP]","at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. URL
[SEP]",,true,0
645711628046995462,"latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL
[SEP]","latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL
[SEP]",,false,0
614608936491188225,"white house lit in rainbow colors after gay marriage ruling URL URL
[SEP]","white house lit in rainbow colors after gay marriage ruling URL URL
[SEP]",,true,0
693858804279201794,"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" URL
[SEP]","poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" URL
[SEP]",,non-rumor,0
674014933235859456,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL
[SEP]","dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL
[SEP]",,false,0
690042063958732800,"#ausopen: british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores: URL URL
[SEP]","#ausopen: british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores: URL URL
[SEP]",,non-rumor,0
693041285087756288,"saliha is one of the first women ever to stand for election in saudi arabia: watch her story URL URL
[SEP]","saliha is one of the first women ever to stand for election in saudi arabia: watch her story URL URL
[SEP]",,non-rumor,0
620971220301787136,"while is talking about #irandeal nasa confirms earth will experience 15 days of darkness in november 2015 URL
[SEP]","while is talking about #irandeal nasa confirms earth will experience 15 days of darkness in november 2015 URL
[SEP]",,false,0
656880145769197568,"10 'back to the future' predictions that came true URL URL
[SEP]","10 'back to the future' predictions that came true URL URL
[SEP]",,false,0
674263945172119552,"1.15 million americans have been killed by guns since john lennon's death URL URL
[SEP]","1.15 million americans have been killed by guns since john lennon's death URL URL
[SEP]",,true,0
612646796355960832,"after arrest, dylann roof was hungry. police bought him food from burger king. more details: URL URL
[SEP]","after arrest, dylann roof was hungry. police bought him food from burger king. more details: URL URL
[SEP]",,false,0
544511199702822913,"police move in: police confirm live ammunition used in martin place #sydneysiege
[SEP]","police move in: police confirm live ammunition used in martin place #sydneysiege
[SEP]",,true,0
650952376954650629,"pathetic little twat can’t wait to argue over 5p bag charge URL URL
[SEP]","pathetic little twat can’t wait to argue over 5p bag charge URL URL
[SEP]",,unverified,0
693441093048766464,"icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL
[SEP]","icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL
[SEP]",,non-rumor,0
553107921081749504,"two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects URL URL
[SEP]","two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects URL URL
[SEP]",,true,0
666190716448587776,"warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL
[SEP]","warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL
[SEP]",,false,0
681199637387149313,"sacha baron cohen and his wife donate $1 million to syrian refugees URL URL
[SEP]","sacha baron cohen and his wife donate $1 million to syrian refugees URL URL
[SEP]",,non-rumor,0
632377165477191680,"trayvon martin at space camp in florida. #blacklivesmatter URL
[SEP]","trayvon martin at space camp in florida. #blacklivesmatter URL
[SEP]",,true,0
652992524504600576,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.
[SEP]","steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.
[SEP]",,false,0
763738618573623297,"hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated: i do not... URL
[SEP]","hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated: i do not... URL
[SEP]",,unverified,0
672927317191229440,"this is the face of female jihadist #tashfeenmalik could pass for a widow or orphan😤#norefugees #islamistheproblem URL
[SEP]","this is the face of female jihadist #tashfeenmalik could pass for a widow or orphan😤#norefugees #islamistheproblem URL
[SEP]",,false,0
757367391202471937,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL
[SEP]","""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL
[SEP]",,unverified,0
688819658057740290,"us trying to locate americans missing in baghdad after al-arabiya reports they may have been kidnapped by militias URL
[SEP]","us trying to locate americans missing in baghdad after al-arabiya reports they may have been kidnapped by militias URL
[SEP]",,non-rumor,0
692845716826300418,"today, the took steps to expand paid leave for military moms and dads → URL URL
[SEP]","today, the took steps to expand paid leave for military moms and dads → URL URL
[SEP]",,non-rumor,0
756282236375277568,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL
[SEP]","""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL
[SEP]",,unverified,0
692748411481780224,"man held at disneyland paris carrying ""low-calibre"" guns & copy of koran - police sources URL URL
[SEP]","man held at disneyland paris carrying ""low-calibre"" guns & copy of koran - police sources URL URL
[SEP]",,non-rumor,0
675193315306905600,"el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL
[SEP]","el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL
[SEP]",,false,0
674364257799004160,"adolf hitler vs donald trump URL
[SEP]","adolf hitler vs donald trump URL
[SEP]",,false,0
716461257025581056,".@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL
[SEP]",".@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL
[SEP]",,unverified,0
662430295254175744,"#opkkk releases 500+ names and reveals unexpected #plottwist URL URL
[SEP]","#opkkk releases 500+ names and reveals unexpected #plottwist URL URL
[SEP]",,false,0
544512676643500033,"breaking freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene URL ( carsonscottli
[SEP]","breaking freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene URL ( carsonscottli
[SEP]",,true,0
638050997340893184,"in celebrity death hoax news, james earl jones is not dead. URL URL
[SEP]","in celebrity death hoax news, james earl jones is not dead. URL URL
[SEP]",,false,0
692890520960397312,"the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. URL
[SEP]","the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. URL
[SEP]",,non-rumor,0
544324444773433348,"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege
[SEP]","uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege
[SEP]",,true,0
745236050407194624,"the big one: 'large scale motion' detected along san andreas fault URL URL
[SEP]","the big one: 'large scale motion' detected along san andreas fault URL URL
[SEP]",,unverified,0
673079581520318464,"do these look like the faces of a homeless couple caught living in a walmart attic for 2 years? URL
[SEP]","do these look like the faces of a homeless couple caught living in a walmart attic for 2 years? URL
[SEP]",,false,0
691995324752252930,"""the dave i know is polite, modest, and content. jumbotron dave is crass and loud."" URL URL
[SEP]","""the dave i know is polite, modest, and content. jumbotron dave is crass and loud."" URL URL
[SEP]",,non-rumor,0
673984270902427650,"donald trump and adolf hitler. two sides of the same coin. #racism #fascism URL
[SEP]","donald trump and adolf hitler. two sides of the same coin. #racism #fascism URL
[SEP]",,false,0
524975705206304769,"#nhl cancels tonight's game between #ottawa and #toronto due to today's shootings. senators were to host maple leafs.
[SEP]","#nhl cancels tonight's game between #ottawa and #toronto due to today's shootings. senators were to host maple leafs.
[SEP]",,true,0
618805892222468096,"jay z and beyoncé want to buy rights to the confederate flag: URL URL
[SEP]","jay z and beyoncé want to buy rights to the confederate flag: URL URL
[SEP]",,false,0
693086478667112448,"the people have spoken: there is now a petition for to narrate ""planet earth"" URL URL
[SEP]","the people have spoken: there is now a petition for to narrate ""planet earth"" URL URL
[SEP]",,non-rumor,0
614595181845839873,"the white house is lit up rainbow. URL
[SEP]","the white house is lit up rainbow. URL
[SEP]",,true,0
654371696195993600,"colorado mcdonald’s offers first marijuana friendly smoking section in restaurant - URL
[SEP]","colorado mcdonald’s offers first marijuana friendly smoking section in restaurant - URL
[SEP]",,false,0
665358434351509504,"breaking: 1st load of 10,000 syrian refugees arrived in new orleans URL #makeamericagreatagain URL
[SEP]","breaking: 1st load of 10,000 syrian refugees arrived in new orleans URL #makeamericagreatagain URL
[SEP]",,false,0
755439197125767169,"ohio police say an officer was served a sandwich containing glass shards at a restaurant. URL
[SEP]","ohio police say an officer was served a sandwich containing glass shards at a restaurant. URL
[SEP]",,unverified,0
666633171325353989,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via URL
[SEP]","the myth of zouheir, a ""hero muslim security guard"" in paris URL (via URL
[SEP]",,false,0
729647367457230850,"leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error URL URL
[SEP]","leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error URL URL
[SEP]",,unverified,0
726442550266044416,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL
[SEP]","because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL
[SEP]",,unverified,0
666070802924617728,"jindal demands info about refugees entering new orleans... URL
[SEP]","jindal demands info about refugees entering new orleans... URL
[SEP]",,false,0
544512664769396736,"breaking: police enter #lindt cafe, hostages flee URL #sydneysiege URL
[SEP]","breaking: police enter #lindt cafe, hostages flee URL #sydneysiege URL
[SEP]",,true,0
692106491365605376,"apple announces most profitable quarter in u.s. history—and the end of unprecedented growth URL URL
[SEP]","apple announces most profitable quarter in u.s. history—and the end of unprecedented growth URL URL
[SEP]",,non-rumor,0
727966590084485120,".@caitlyn_jenner will reportedly pose nude for sports illustrated URL URL
[SEP]",".@caitlyn_jenner will reportedly pose nude for sports illustrated URL URL
[SEP]",,unverified,0
691789524498845699,"president obama announces ban on solitary confinement for juveniles in federal prisons - washington post URL
[SEP]","president obama announces ban on solitary confinement for juveniles in federal prisons - washington post URL
[SEP]",,non-rumor,0
767803368081358848,"fbi uncovers nearly 15,000 more emails and materials sent to or from hillary clinton. URL URL
[SEP]","fbi uncovers nearly 15,000 more emails and materials sent to or from hillary clinton. URL URL
[SEP]",,non-rumor,0
667379734343471104,"donald trump is the new adolf hitler URL
[SEP]","donald trump is the new adolf hitler URL
[SEP]",,false,0
715671763808493569,"☆☆craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!
[SEP]","☆☆craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!
[SEP]",,unverified,0
653250169752977408,".@hillaryclinton is ahead of by 19 percentage points, in a new cbs news poll released sunday. URL
[SEP]",".@hillaryclinton is ahead of by 19 percentage points, in a new cbs news poll released sunday. URL
[SEP]",,false,0
656361703664451585,"well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL
[SEP]","well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL
[SEP]",,unverified,0
643103859729166337,"unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL
[SEP]","unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL
[SEP]",,false,0
714560810266132480,"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL
[SEP]","letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL
[SEP]",,unverified,0
658065957823324160,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL
[SEP]","the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL
[SEP]",,false,0
693534670428971008,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL
[SEP]","up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL
[SEP]",,non-rumor,0
722885778448121857,"a new transgender bathroom policy at is real, and it's fabulous: URL URL
[SEP]","a new transgender bathroom policy at is real, and it's fabulous: URL URL
[SEP]",,unverified,0
614599619310407680,"white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision. URL
[SEP]","white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision. URL
[SEP]",,true,0
706933939953344514,"bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL
[SEP]","bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL
[SEP]",,unverified,0
691285663522648065,"investigations into nearly 60 allegations of unlawful killing against uk soldiers in iraq are dropped, mod says URL
[SEP]","investigations into nearly 60 allegations of unlawful killing against uk soldiers in iraq are dropped, mod says URL
[SEP]",,non-rumor,0
661229627734667264,"mayors flatly deny klan membership after #anonymous releases names online URL #opkkk #hoodsoff URL
[SEP]","mayors flatly deny klan membership after #anonymous releases names online URL #opkkk #hoodsoff URL
[SEP]",,false,0
714755546285477888,"donald spunktrumpet's former communications director stephanie cegielski has resigned and written this - URL
[SEP]","donald spunktrumpet's former communications director stephanie cegielski has resigned and written this - URL
[SEP]",,unverified,0
672102358516670465,"holy christ, #samuraijack is returning to television! URL URL
[SEP]","holy christ, #samuraijack is returning to television! URL URL
[SEP]",,non-rumor,0
673686233936072704,"72 dhs employees on the terror watch list: URL h/t
[SEP]","72 dhs employees on the terror watch list: URL h/t
[SEP]",,false,0
618192748735299584,"the kissing islands, greenland! URL
[SEP]","the kissing islands, greenland! URL
[SEP]",,false,0
715264793737879553,"donald trump supports abortion ban and 'punishment' for women URL
[SEP]","donald trump supports abortion ban and 'punishment' for women URL
[SEP]",,unverified,0
614594667225571328,"breaking: the is celebrating with us tonight lit up in rainbow colors. #lovewins URL
[SEP]","breaking: the is celebrating with us tonight lit up in rainbow colors. #lovewins URL
[SEP]",,true,0
693935557009801218,"iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL
[SEP]","iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL
[SEP]",,non-rumor,0
644229386149888001,"greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture"" URL
[SEP]","greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture"" URL
[SEP]",,false,0
763428684850094080,"breaking video : hillary surrogate calls for the assassination of julian assange. URL
[SEP]","breaking video : hillary surrogate calls for the assassination of julian assange. URL
[SEP]",,unverified,0
671181758692507648,"desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL
[SEP]","desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL
[SEP]",,false,0
692078399012130816,"woman a leading authority on what shouldn’t be in poor people’s grocery carts URL URL
[SEP]","woman a leading authority on what shouldn’t be in poor people’s grocery carts URL URL
[SEP]",,non-rumor,0
752875379765968897,"ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint.
[SEP]","ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint.
[SEP]",,unverified,0
626642648179159040,"this is how people in china are riding escalators after a horrific accident URL URL
[SEP]","this is how people in china are riding escalators after a horrific accident URL URL
[SEP]",,false,0
742114513726623744,"a tweet from about the #orlando shooting: URL URL
[SEP]","a tweet from about the #orlando shooting: URL URL
[SEP]",,unverified,0
716457799392342018,"bernie sanders has actually won nevada, not hillary clinton! the people have spoken! URL URL
[SEP]","bernie sanders has actually won nevada, not hillary clinton! the people have spoken! URL URL
[SEP]",,unverified,0
778625026144792577,"massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL
[SEP]","massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL
[SEP]",,unverified,0
614610920782888960,"there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL
[SEP]","there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL
[SEP]",,true,0
